3,0	23,0
3,1	23,0
3,2	17,0
3,3	12,0
3,4	8,0
3,5	6,0
3,6	3,0
3,7	2,0
3,8	1,0
3,9	2,0
4,0	1,0
4,1	1,0
4,2	1,0
4,3	0,0
4,4	1,0
4,5	1,0
4,6	1,0
4,7	0,0
4,8	1,0
4,9	1,0
5,0	0,0
5,1	1,0
5,2	0,0
5,3	1,0
5,4	1,0
5,5	0,0
5,6	0,0
5,7	1,0
5,8	1,0
5,9	1,0
6,0	1,0
6,1	1,0
6,2	0,0
6,3	0,0
6,4	0,0
6,5	1,0
6,6	0,0
6,7	0,0
6,8	0,0
6,9	0,0
7,0	1,0
7,1	1,0
7,2	1,0
7,3	2,0
7,4	0,0
7,5	0,0
7,6	0,0
7,7	0,0
7,8	1,0
7,9	1,0
8,0	1,0
8,1	0,0
8,2	1,0
8,3	0,0
8,4	1,0
8,5	2,0
8,6	1,0
8,7	4,0
8,8	4,0
8,9	5,0
9,0	6,0
9,1	12,0
9,2	13,0
9,3	12,0
9,4	17,0
9,5	19,0
9,6	18,0
9,7	19,0
9,8	21,0
9,9	22,0
10,0	20,0
10,1	28,0
10,2	23,0
10,3	24,0
10,4	26,0
10,5	25,0
10,6	23,0
10,7	23,0
10,8	25,0
10,9	25,0
11,0	26,0
11,1	29,0
11,2	27,0
11,3	24,0
11,4	25,0
11,5	27,0
11,6	27,0
11,7	27,0
11,8	28,0
11,9	24,0
12,0	28,0
12,1	28,0
12,2	24,0
12,3	29,0
12,4	25,0
12,5	25,0
12,6	27,0
12,7	23,0
12,8	20,0
12,9	30,0
13,0	19,0
13,1	26,0
13,2	23,0
13,3	23,0
13,4	22,0
13,5	23,0
13,6	22,0
13,7	25,0
13,8	25,0
13,9	22,0
14,0	20,0
14,1	22,0
14,2	20,0
