3,0	290,0
3,1	273,0
3,2	200,0
3,3	154,0
3,4	116,0
3,5	73,0
3,6	49,0
3,7	32,0
3,8	25,0
3,9	17,0
4,0	18,0
4,1	16,0
4,2	15,0
4,3	15,0
4,4	15,0
4,5	13,0
4,6	13,0
4,7	12,0
4,8	16,0
4,9	15,0
5,0	17,0
5,1	22,0
5,2	19,0
5,3	23,0
5,4	32,0
5,5	35,0
5,6	38,0
5,7	43,0
5,8	53,0
5,9	52,0
6,0	59,0
6,1	60,0
6,2	65,0
6,3	75,0
6,4	82,0
6,5	83,0
6,6	82,0
6,7	92,0
6,8	103,0
6,9	130,0
7,0	110,0
7,1	129,0
7,2	169,0
7,3	200,0
7,4	217,0
7,5	221,0
7,6	238,0
7,7	328,0
7,8	261,0
7,9	124,0
8,0	118,0
8,1	119,0
8,2	121,0
8,3	133,0
8,4	125,0
8,5	128,0
8,6	125,0
8,7	128,0
8,8	130,0
8,9	134,0
9,0	127,0
9,1	143,0
9,2	130,0
9,3	136,0
9,4	138,0
9,5	136,0
9,6	138,0
9,7	124,0
9,8	127,0
9,9	125,0
10,0	126,0
10,1	126,0
10,2	124,0
10,3	114,0
10,4	124,0
10,5	108,0
10,6	112,0
10,7	110,0
10,8	124,0
10,9	116,0
11,0	117,0
11,1	117,0
11,2	113,0
11,3	117,0
11,4	119,0
11,5	106,0
11,6	111,0
11,7	112,0
11,8	107,0
11,9	96,0
12,0	100,0
12,1	99,0
12,2	102,0
12,3	112,0
12,4	104,0
12,5	109,0
12,6	100,0
12,7	106,0
12,8	101,0
12,9	98,0
