3,0	188,0
3,1	178,0
3,2	123,0
3,3	104,0
3,4	71,0
3,5	46,0
3,6	26,0
3,7	13,0
3,8	9,0
3,9	11,0
4,0	10,0
4,1	9,0
4,2	7,0
4,3	6,0
4,4	7,0
4,5	7,0
4,6	6,0
4,7	5,0
4,8	7,0
4,9	8,0
5,0	7,0
5,1	6,0
5,2	5,0
5,3	7,0
5,4	8,0
5,5	10,0
5,6	11,0
5,7	17,0
5,8	20,0
5,9	18,0
6,0	21,0
6,1	23,0
6,2	35,0
6,3	35,0
6,4	41,0
6,5	50,0
6,6	56,0
6,7	52,0
6,8	54,0
6,9	66,0
7,0	68,0
7,1	83,0
7,2	99,0
7,3	106,0
7,4	112,0
7,5	117,0
7,6	119,0
7,7	160,0
7,8	142,0
7,9	90,0
8,0	101,0
8,1	99,0
8,2	82,0
8,3	93,0
8,4	98,0
8,5	100,0
8,6	98,0
8,7	111,0
8,8	107,0
8,9	100,0
9,0	103,0
9,1	104,0
9,2	101,0
9,3	106,0
9,4	109,0
9,5	104,0
9,6	106,0
9,7	106,0
9,8	108,0
9,9	104,0
10,0	102,0
10,1	93,0
10,2	94,0
10,3	83,0
10,4	84,0
10,5	82,0
10,6	89,0
10,7	81,0
10,8	87,0
10,9	82,0
11,0	86,0
11,1	86,0
11,2	84,0
11,3	78,0
11,4	78,0
11,5	80,0
11,6	78,0
11,7	77,0
11,8	79,0
11,9	83,0
12,0	82,0
12,1	75,0
12,2	82,0
12,3	80,0
12,4	77,0
12,5	79,0
12,6	80,0
12,7	76,0
