MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.48	-0.005	-0.005	4.8	NAN	
0.1	0.03	-0.05	-0.05	0.3	NAN	
0.2	0.105	-0.055	-0.055	1.05	NAN	
0.3	0.09	-0.055	-0.055	0.9	NAN	
0.4	0.12	-0.045	-0.045	1.2	NAN	
0.5	0.12	-0.055	-0.055	1.2	NAN	
0.6	0.165	-0.04	-0.04	1.65	NAN	
0.7	0.165	-0.055	-0.055	1.65	NAN	
0.8	0.195	-0.045	-0.045	1.95	NAN	
0.9	0.225	-0.035	-0.035	2.25	NAN	
1	0.24	-0.025	-0.025	2.4	NAN	
1.1	0.27	0.005	0.005	2.7	NAN	
1.2	0.3	0.025	0.025	3	NAN	
1.3	0.33	0.115	0.115	3.3	NAN	
1.4	0.36	0.23	0.23	3.6	NAN	
1.5	0.375	0.385	0.385	3.75	NAN	
1.6	0.405	0.74	0.74	4.05	NAN	
1.7	0.42	0.685	0.685	4.2	NAN	
1.8	0.45	0.85	0.85	4.5	NAN	
1.9	0.48	0.815	0.815	4.8	NAN	
2	0.495	0.595	0.595	4.95	NAN	
2.1	0.525	0.275	0.275	5.25	NAN	
2.2	0.555	0.055	0.055	5.55	NAN	
2.3	0.585	-0.005	-0.005	5.85	NAN	
2.4	0.615	-0.025	-0.025	6.15	NAN	
2.5	0.63	-0.015	-0.015	6.3	NAN	
2.6	0.66	-0.015	-0.015	6.6	NAN	
2.7	0.69	0.02	0.02	6.9	NAN	
2.8	0.72	0.07	0.07	7.2	NAN	
2.9	0.75	0.17	0.17	7.5	NAN	
3	0.765	0.295	0.295	7.65	NAN	
3.1	0.78	0.5	0.5	7.8	NAN	
3.2	0.81	0.795	0.795	8.1	NAN	
3.3	0.84	1.075	1.075	8.4	NAN	
3.4	0.87	1.415	1.415	8.7	NAN	
3.5	0.885	1.7	1.7	8.85	NAN	
3.6	0.915	2.055	2.055	9.15	NAN	
3.7	0.945	2.21	2.21	9.45	NAN	
3.8	0.975	2.065	2.065	9.75	NAN	
3.9	1.005	1.58	1.58	10.05	NAN	
4	1.02	1.005	1.005	10.2	NAN	
4.1	1.05	0.485	0.485	10.5	NAN	
4.2	1.08	0.19	0.19	10.8	NAN	
4.3	1.095	0.06	0.06	10.95	NAN	
4.4	1.125	0.095	0.095	11.25	NAN	
4.5	1.14	0.055	0.055	11.4	NAN	
4.6	1.17	0.165	0.165	11.7	NAN	
4.7	1.2	0.28	0.28	12	NAN	
4.8	1.23	0.52	0.52	12.3	NAN	
4.9	1.26	0.775	0.775	12.6	NAN	
5	1.275	1.075	1.075	12.75	NAN	
5.1	1.305	1.45	1.45	13.05	NAN	
5.2	1.335	1.825	1.825	13.35	NAN	
5.3	1.365	2.3	2.3	13.65	NAN	
5.4	1.395	2.725	2.725	13.95	NAN	
5.5	1.41	3.16	3.16	14.1	NAN	
5.6	1.425	3.495	3.495	14.25	NAN	
5.7	1.455	3.555	3.555	14.55	NAN	
5.8	1.485	2.955	2.955	14.85	NAN	
5.9	1.515	2.36	2.36	15.15	NAN	
6	1.53	1.69	1.69	15.3	NAN	
6.1	1.56	1.085	1.085	15.6	NAN	
6.2	1.59	0.67	0.67	15.9	NAN	
6.3	1.62	0.44	0.44	16.2	NAN	
6.4	1.635	0.4	0.4	16.35	NAN	
6.5	1.665	0.42	0.42	16.65	NAN	
6.6	1.695	0.575	0.575	16.95	NAN	
6.7	1.725	0.775	0.775	17.25	NAN	
6.8	1.755	1.075	1.075	17.55	NAN	
6.9	1.77	1.46	1.46	17.7	NAN	
7	1.785	2.03	2.03	17.85	NAN	
7.1	1.815	2.43	2.43	18.15	NAN	
7.2	1.845	2.995	2.995	18.45	NAN	
7.3	1.875	3.56	3.56	18.75	NAN	
7.4	1.89	4.235	4.235	18.9	NAN	
7.5	1.92	4.575	4.575	19.2	NAN	
7.6	1.95	4.75	4.75	19.5	NAN	
7.7	1.98	4.62	4.62	19.8	NAN	
7.8	1.995	4.16	4.16	19.95	NAN	
7.9	2.025	3.465	3.465	20.25	NAN	
8	2.055	2.745	2.745	20.55	NAN	
8.1	2.085	2.22	2.22	20.85	NAN	
8.2	2.1	1.675	1.675	21	NAN	
8.3	2.115	1.595	1.595	21.15	NAN	
8.4	2.145	1.335	1.335	21.45	NAN	
8.5	2.175	1.3	1.3	21.75	NAN	
8.6	2.205	1.41	1.41	22.05	NAN	
8.7	2.235	1.63	1.63	22.35	NAN	
8.8	2.25	1.945	1.945	22.5	NAN	
8.9	2.28	2.385	2.385	22.8	NAN	
9	2.31	2.895	2.895	23.1	NAN	
9.1	2.34	3.78	3.78	23.4	NAN	
9.2	2.37	4.375	4.375	23.7	NAN	
9.3	2.385	5.16	5.16	23.85	NAN	
9.4	2.415	6.005	6.005	24.15	NAN	
9.5	2.43	6.425	6.425	24.3	NAN	
9.6	2.46	6.67	6.67	24.6	NAN	
9.7	2.475	6.57	6.57	24.75	NAN	
9.8	2.505	6.165	6.165	25.05	NAN	
9.9	2.535	5.56	5.56	25.35	NAN	
10	2.565	4.86	4.86	25.65	NAN	
10.1	2.595	4.45	4.45	25.95	NAN	
10.2	2.61	4.52	4.52	26.1	NAN	
10.3	2.64	3.4	3.4	26.4	NAN	
10.4	2.67	3.205	3.205	26.7	NAN	
10.5	2.7	3.11	3.11	27	NAN	
10.6	2.73	3.125	3.125	27.3	NAN	
10.7	2.745	3.47	3.47	27.45	NAN	
10.8	2.76	3.595	3.595	27.6	NAN	
10.9	2.79	4.09	4.09	27.9	NAN	
11	2.82	4.685	4.685	28.2	NAN	
11.1	2.85	5.46	5.46	28.5	NAN	
11.2	2.865	6.295	6.295	28.65	NAN	
11.3	2.895	7.125	7.125	28.95	NAN	
11.4	2.925	7.805	7.805	29.25	NAN	
11.5	2.955	8.45	8.45	29.55	NAN	
11.6	2.97	8.785	8.785	29.7	NAN	
11.7	3	8.84	8.84	30	NAN	
11.8	3.03	8.635	8.635	30.3	NAN	
11.9	3.06	8.255	8.255	30.6	NAN	
12	3.075	7.815	7.815	30.75	NAN	
12.1	3.09	7.36	7.36	30.9	NAN	
12.2	3.12	6.98	6.98	31.2	NAN	
12.3	3.15	6.65	6.65	31.5	NAN	
12.4	3.18	6.39	6.39	31.8	NAN	
12.5	3.195	6.38	6.38	31.95	NAN	
12.6	3.195	6.395	6.395	31.95	NAN	
12.7	3.195	6.41	6.41	31.95	NAN	
12.8	3.195	6.4	6.4	31.95	NAN	
12.9	3.195	6.405	6.405	31.95	NAN	
13	3.195	6.4	6.4	31.95	NAN	
13.1	3.195	6.37	6.37	31.95	NAN	
13.2	3.195	6.4	6.4	31.95	NAN	
13.3	3.195	6.39	6.39	31.95	NAN	
13.4	3.195	6.42	6.42	31.95	NAN	
