13.6	3.195	10.245	10.245	31.95	NAN	
13.7	3.195	10.245	10.245	31.95	NAN	
13.8	3.195	10.245	10.245	31.95	NAN	
13.9	3.195	10.245	10.245	31.95	NAN	
14	3.195	10.245	10.245	31.95	NAN	
14.1	3.195	10.245	10.245	31.95	NAN	
14.2	3.195	10.245	10.245	31.95	NAN	
14.3	3.195	10.245	10.245	31.95	NAN	
14.4	3.195	10.245	10.245	31.95	NAN	
14.5	3.195	10.245	10.245	31.95	NAN	
14.6	3.195	10.245	10.245	31.95	NAN	
14.7	3.195	10.245	10.245	31.95	NAN	
14.8	3.195	10.245	10.245	31.95	NAN	
14.9	3.195	10.245	10.245	31.95	NAN	
15	3.195	10.245	10.245	31.95	NAN	
