MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.24	0	0	2.4	NAN	
0.1	0.015	0.035	0.035	0.15	NAN	
0.2	0.03	0.025	0.025	0.3	NAN	
0.3	0.075	0.04	0.04	0.75	NAN	
0.4	0.09	0.02	0.02	0.9	NAN	
0.5	0.12	0.01	0.01	1.2	NAN	
0.6	0.15	0.02	0.02	1.5	NAN	
0.7	0.165	0.01	0.01	1.65	NAN	
0.8	0.195	0.01	0.01	1.95	NAN	
0.9	0.225	-0.02	-0.02	2.25	NAN	
1	0.255	0.015	0.015	2.55	NAN	
1.1	0.285	0.015	0.015	2.85	NAN	
1.2	0.3	0.015	0.015	3	NAN	
1.3	0.33	0.03	0.03	3.3	NAN	
1.4	0.36	0.01	0.01	3.6	NAN	
1.5	0.39	0.075	0.075	3.9	NAN	
1.6	0.405	0.105	0.105	4.05	NAN	
1.7	0.435	0.22	0.22	4.35	NAN	
1.8	0.45	0.215	0.215	4.5	NAN	
1.9	0.48	0.115	0.115	4.8	NAN	
2	0.51	0.095	0.095	5.1	NAN	
2.1	0.54	0.08	0.08	5.4	NAN	
2.2	0.555	0.025	0.025	5.55	NAN	
2.3	0.585	-0.025	-0.025	5.85	NAN	
2.4	0.615	-0.01	-0.01	6.15	NAN	
2.5	0.645	-0.035	-0.035	6.45	NAN	
2.6	0.675	-0.03	-0.03	6.75	NAN	
2.7	0.69	-0.005	-0.005	6.9	NAN	
2.8	0.72	0	0	7.2	NAN	
2.9	0.75	0.055	0.055	7.5	NAN	
3	0.765	0.005	0.005	7.65	NAN	
3.1	0.795	0.065	0.065	7.95	NAN	
3.2	0.825	0.05	0.05	8.25	NAN	
3.3	0.84	0.17	0.17	8.4	NAN	
3.4	0.87	0.275	0.275	8.7	NAN	
3.5	0.9	0.35	0.35	9	NAN	
3.6	0.93	0.435	0.435	9.3	NAN	
3.7	0.96	0.575	0.575	9.6	NAN	
3.8	0.975	0.605	0.605	9.75	NAN	
3.9	1.005	0.49	0.49	10.05	NAN	
4	1.035	0.235	0.235	10.35	NAN	
4.1	1.065	0.07	0.07	10.65	NAN	
4.2	1.095	0.015	0.015	10.95	NAN	
4.3	1.11	-0.02	-0.02	11.1	NAN	
4.4	1.125	0.02	0.02	11.25	NAN	
4.5	1.155	-0.015	-0.015	11.55	NAN	
4.6	1.185	-0.015	-0.015	11.85	NAN	
4.7	1.215	0.01	0.01	12.15	NAN	
4.8	1.23	0.04	0.04	12.3	NAN	
4.9	1.26	0.095	0.095	12.6	NAN	
5	1.29	0.175	0.175	12.9	NAN	
5.1	1.32	0.335	0.335	13.2	NAN	
5.2	1.35	0.45	0.45	13.5	NAN	
5.3	1.365	0.605	0.605	13.65	NAN	
5.4	1.395	0.73	0.73	13.95	NAN	
5.5	1.425	0.895	0.895	14.25	NAN	
5.6	1.44	1.01	1.01	14.4	NAN	
5.7	1.47	1.055	1.055	14.7	NAN	
5.8	1.485	0.89	0.89	14.85	NAN	
5.9	1.515	0.695	0.695	15.15	NAN	
6	1.545	0.5	0.5	15.45	NAN	
6.1	1.575	0.28	0.28	15.75	NAN	
6.2	1.605	0.125	0.125	16.05	NAN	
6.3	1.62	0.08	0.08	16.2	NAN	
6.4	1.65	0.055	0.055	16.5	NAN	
6.5	1.68	0.08	0.08	16.8	NAN	
6.6	1.71	0.105	0.105	17.1	NAN	
6.7	1.74	0.135	0.135	17.4	NAN	
6.8	1.755	0.28	0.28	17.55	NAN	
6.9	1.77	0.36	0.36	17.7	NAN	
7	1.8	0.505	0.505	18	NAN	
7.1	1.83	0.75	0.75	18.3	NAN	
7.2	1.86	0.945	0.945	18.6	NAN	
7.3	1.875	1.18	1.18	18.75	NAN	
7.4	1.905	1.45	1.45	19.05	NAN	
7.5	1.935	1.605	1.605	19.35	NAN	
7.6	1.965	1.775	1.775	19.65	NAN	
7.7	1.98	1.72	1.72	19.8	NAN	
7.8	2.01	1.46	1.46	20.1	NAN	
7.9	2.04	1.195	1.195	20.4	NAN	
8	2.07	0.94	0.94	20.7	NAN	
8.1	2.1	0.685	0.685	21	NAN	
8.2	2.1	0.515	0.515	21	NAN	
8.3	2.13	0.545	0.545	21.3	NAN	
8.4	2.16	0.425	0.425	21.6	NAN	
8.5	2.19	0.465	0.465	21.9	NAN	
8.6	2.22	0.59	0.59	22.2	NAN	
8.7	2.235	0.61	0.61	22.35	NAN	
8.8	2.265	0.86	0.86	22.65	NAN	
8.9	2.295	0.875	0.875	22.95	NAN	
9	2.325	1.09	1.09	23.25	NAN	
9.1	2.355	1.33	1.33	23.55	NAN	
9.2	2.37	1.605	1.605	23.7	NAN	
9.3	2.4	2.015	2.015	24	NAN	
9.4	2.43	2.205	2.205	24.3	NAN	
9.5	2.445	2.415	2.415	24.45	NAN	
9.6	2.475	2.48	2.48	24.75	NAN	
9.7	2.49	2.535	2.535	24.9	NAN	
9.8	2.52	2.37	2.37	25.2	NAN	
9.9	2.55	2.02	2.02	25.5	NAN	
10	2.58	1.755	1.755	25.8	NAN	
10.1	2.595	1.61	1.61	25.95	NAN	
10.2	2.625	1.4	1.4	26.25	NAN	
10.3	2.655	1.18	1.18	26.55	NAN	
10.4	2.685	1.16	1.16	26.85	NAN	
10.5	2.715	1.145	1.145	27.15	NAN	
10.6	2.73	1.23	1.23	27.3	NAN	
10.7	2.76	1.14	1.14	27.6	NAN	
10.8	2.775	1.525	1.525	27.75	NAN	
10.9	2.805	1.725	1.725	28.05	NAN	
11	2.835	1.96	1.96	28.35	NAN	
11.1	2.85	2.255	2.255	28.5	NAN	
11.2	2.88	2.58	2.58	28.8	NAN	
11.3	2.91	2.905	2.905	29.1	NAN	
11.4	2.94	3.19	3.19	29.4	NAN	
11.5	2.97	3.385	3.385	29.7	NAN	
11.6	2.985	3.555	3.555	29.85	NAN	
11.7	3.015	3.54	3.54	30.15	NAN	
11.8	3.045	3.41	3.41	30.45	NAN	
11.9	3.075	3.24	3.24	30.75	NAN	
12	3.09	3.28	3.28	30.9	NAN	
12.1	3.105	3.155	3.155	31.05	NAN	
12.2	3.135	2.915	2.915	31.35	NAN	
12.3	3.165	2.73	2.73	31.65	NAN	
12.4	3.195	2.64	2.64	31.95	NAN	
12.5	3.195	2.6	2.6	31.95	NAN	
12.6	3.195	2.695	2.695	31.95	NAN	
12.7	3.195	2.64	2.64	31.95	NAN	
12.8	3.195	2.63	2.63	31.95	NAN	
12.9	3.195	2.645	2.645	31.95	NAN	
13	3.195	2.65	2.65	31.95	NAN	
13.1	3.195	2.645	2.645	31.95	NAN	
13.2	3.195	2.675	2.675	31.95	NAN	
13.3	3.195	2.65	2.65	31.95	NAN	
13.4	3.195	2.66	2.66	31.95	NAN	
13.5	3.195	2.66	2.66	31.95	NAN	
