MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.315	-0.03	-0.03	3.15	NAN	
0.1	0.015	-0.055	-0.055	0.15	NAN	
0.2	0.045	-0.045	-0.045	0.45	NAN	
0.3	0.06	-0.05	-0.05	0.6	NAN	
0.4	0.09	-0.055	-0.055	0.9	NAN	
0.5	0.12	-0.05	-0.05	1.2	NAN	
0.6	0.15	-0.05	-0.05	1.5	NAN	
0.7	0.165	-0.05	-0.05	1.65	NAN	
0.8	0.195	-0.05	-0.05	1.95	NAN	
0.9	0.225	-0.05	-0.05	2.25	NAN	
1	0.255	-0.045	-0.045	2.55	NAN	
1.1	0.285	-0.045	-0.045	2.85	NAN	
1.2	0.315	-0.045	-0.045	3.15	NAN	
1.3	0.33	-0.045	-0.045	3.3	NAN	
1.4	0.36	-0.035	-0.035	3.6	NAN	
1.5	0.375	-0.025	-0.025	3.75	NAN	
1.6	0.405	0.005	0.005	4.05	NAN	
1.7	0.435	0	0	4.35	NAN	
1.8	0.45	0.03	0.03	4.5	NAN	
1.9	0.48	0.035	0.035	4.8	NAN	
2	0.51	0.04	0.04	5.1	NAN	
2.1	0.54	0.005	0.005	5.4	NAN	
2.2	0.57	-0.015	-0.015	5.7	NAN	
2.3	0.585	-0.035	-0.035	5.85	NAN	
2.4	0.615	-0.04	-0.04	6.15	NAN	
2.5	0.645	-0.045	-0.045	6.45	NAN	
2.6	0.675	-0.045	-0.045	6.75	NAN	
2.7	0.705	-0.045	-0.045	7.05	NAN	
2.8	0.705	-0.035	-0.035	7.05	NAN	
2.9	0.735	-0.03	-0.03	7.35	NAN	
3	0.765	-0.015	-0.015	7.65	NAN	
3.1	0.795	0	0	7.95	NAN	
3.2	0.825	0.025	0.025	8.25	NAN	
3.3	0.84	0.1	0.1	8.4	NAN	
3.4	0.87	0.175	0.175	8.7	NAN	
3.5	0.9	0.245	0.245	9	NAN	
3.6	0.93	0.35	0.35	9.3	NAN	
3.7	0.96	0.445	0.445	9.6	NAN	
3.8	0.975	0.495	0.495	9.75	NAN	
3.9	1.005	0.41	0.41	10.05	NAN	
4	1.035	0.235	0.235	10.35	NAN	
4.1	1.065	0.09	0.09	10.65	NAN	
4.2	1.08	0.085	0.085	10.8	NAN	
4.3	1.095	0.005	0.005	10.95	NAN	
4.4	1.125	0.025	0.025	11.25	NAN	
4.5	1.155	0.005	0.005	11.55	NAN	
4.6	1.185	0.025	0.025	11.85	NAN	
4.7	1.215	0.03	0.03	12.15	NAN	
4.8	1.23	0.055	0.055	12.3	NAN	
4.9	1.26	0.125	0.125	12.6	NAN	
5	1.29	0.2	0.2	12.9	NAN	
5.1	1.32	0.3	0.3	13.2	NAN	
5.2	1.35	0.52	0.52	13.5	NAN	
5.3	1.365	0.57	0.57	13.65	NAN	
5.4	1.395	0.66	0.66	13.95	NAN	
5.5	1.41	0.97	0.97	14.1	NAN	
5.6	1.44	0.895	0.895	14.4	NAN	
5.7	1.47	1.14	1.14	14.7	NAN	
5.8	1.485	1.165	1.165	14.85	NAN	
5.9	1.515	0.92	0.92	15.15	NAN	
6	1.545	0.71	0.71	15.45	NAN	
6.1	1.575	0.615	0.615	15.75	NAN	
6.2	1.59	0.35	0.35	15.9	NAN	
6.3	1.62	0.345	0.345	16.2	NAN	
6.4	1.65	0.24	0.24	16.5	NAN	
6.5	1.68	0.315	0.315	16.8	NAN	
6.6	1.71	0.345	0.345	17.1	NAN	
6.7	1.725	0.33	0.33	17.25	NAN	
6.8	1.74	0.495	0.495	17.4	NAN	
6.9	1.77	0.425	0.425	17.7	NAN	
7	1.8	0.68	0.68	18	NAN	
7.1	1.83	0.84	0.84	18.3	NAN	
7.2	1.845	1.03	1.03	18.45	NAN	
7.3	1.875	1.23	1.23	18.75	NAN	
7.4	1.905	1.495	1.495	19.05	NAN	
7.5	1.935	1.64	1.64	19.35	NAN	
7.6	1.95	1.78	1.78	19.5	NAN	
7.7	1.98	1.82	1.82	19.8	NAN	
7.8	2.01	1.74	1.74	20.1	NAN	
7.9	2.04	1.62	1.62	20.4	NAN	
8	2.07	1.265	1.265	20.7	NAN	
8.1	2.07	1.055	1.055	20.7	NAN	
8.2	2.1	0.97	0.97	21	NAN	
8.3	2.13	0.83	0.83	21.3	NAN	
8.4	2.16	0.74	0.74	21.6	NAN	
8.5	2.19	0.715	0.715	21.9	NAN	
8.6	2.205	0.745	0.745	22.05	NAN	
8.7	2.235	0.82	0.82	22.35	NAN	
8.8	2.265	0.895	0.895	22.65	NAN	
8.9	2.295	1.02	1.02	22.95	NAN	
9	2.31	1.22	1.22	23.1	NAN	
9.1	2.34	1.415	1.415	23.4	NAN	
9.2	2.37	1.575	1.575	23.7	NAN	
9.3	2.4	1.885	1.885	24	NAN	
9.4	2.415	2.155	2.155	24.15	NAN	
9.5	2.43	2.36	2.36	24.3	NAN	
9.6	2.46	2.525	2.525	24.6	NAN	
9.7	2.49	2.545	2.545	24.9	NAN	
9.8	2.52	2.485	2.485	25.2	NAN	
9.9	2.55	2.315	2.315	25.5	NAN	
10	2.565	2.065	2.065	25.65	NAN	
10.1	2.595	1.845	1.845	25.95	NAN	
10.2	2.625	1.615	1.615	26.25	NAN	
10.3	2.655	1.455	1.455	26.55	NAN	
10.4	2.685	1.3	1.3	26.85	NAN	
10.5	2.7	1.32	1.32	27	NAN	
10.6	2.715	1.315	1.315	27.15	NAN	
10.7	2.745	1.335	1.335	27.45	NAN	
10.8	2.775	1.4	1.4	27.75	NAN	
10.9	2.805	1.585	1.585	28.05	NAN	
11	2.82	1.755	1.755	28.2	NAN	
11.1	2.85	1.96	1.96	28.5	NAN	
11.2	2.88	2.225	2.225	28.8	NAN	
11.3	2.91	2.505	2.505	29.1	NAN	
11.4	2.925	2.75	2.75	29.25	NAN	
11.5	2.955	2.95	2.95	29.55	NAN	
11.6	2.985	3.19	3.19	29.85	NAN	
11.7	3.015	3.28	3.28	30.15	NAN	
11.8	3.03	3.305	3.305	30.3	NAN	
11.9	3.045	3.17	3.17	30.45	NAN	
12	3.075	3.015	3.015	30.75	NAN	
12.1	3.105	2.705	2.705	31.05	NAN	
12.2	3.135	2.58	2.58	31.35	NAN	
12.3	3.165	2.45	2.45	31.65	NAN	
12.4	3.18	2.32	2.32	31.8	NAN	
12.5	3.195	2.295	2.295	31.95	NAN	
12.6	3.195	2.305	2.305	31.95	NAN	
12.7	3.195	2.2	2.2	31.95	NAN	
12.8	3.195	2.305	2.305	31.95	NAN	
12.9	3.195	2.26	2.26	31.95	NAN	
13	3.195	2.27	2.27	31.95	NAN	
13.1	3.195	2.345	2.345	31.95	NAN	
13.2	3.195	2.21	2.21	31.95	NAN	
13.3	3.195	2.33	2.33	31.95	NAN	
13.4	3.195	2.245	2.245	31.95	NAN	
