13.6	3.195	3.985	3.985	31.95	NAN	
13.7	3.195	3.865	3.865	31.95	NAN	
13.8	3.195	3.895	3.895	31.95	NAN	
13.9	3.195	3.91	3.91	31.95	NAN	
14	3.195	3.89	3.89	31.95	NAN	
14.1	3.195	3.87	3.87	31.95	NAN	
14.2	3.195	3.845	3.845	31.95	NAN	
14.3	3.195	3.85	3.85	31.95	NAN	
14.4	3.195	3.86	3.86	31.95	NAN	
14.5	3.195	3.845	3.845	31.95	NAN	
14.6	3.195	3.86	3.86	31.95	NAN	
14.7	3.195	3.94	3.94	31.95	NAN	
14.8	3.195	3.9	3.9	31.95	NAN	
14.9	3.195	3.855	3.855	31.95	NAN	
15	3.195	3.865	3.865	31.95	NAN	
