MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	1.74	0.02	0.02	17.4	NAN	
0.1	0.015	0.045	0.045	0.15	NAN	
0.2	0.03	0.04	0.04	0.3	NAN	
0.3	0.06	0.055	0.055	0.6	NAN	
0.4	0.09	0.06	0.06	0.9	NAN	
0.5	0.105	0.13	0.13	1.05	NAN	
0.6	0.135	0.115	0.115	1.35	NAN	
0.7	0.165	0.105	0.105	1.65	NAN	
0.8	0.195	0.115	0.115	1.95	NAN	
0.9	0.225	0.145	0.145	2.25	NAN	
1	0.255	0.08	0.08	2.55	NAN	
1.1	0.27	0.1	0.1	2.7	NAN	
1.2	0.3	0.125	0.125	3	NAN	
1.3	0.33	0.17	0.17	3.3	NAN	
1.4	0.36	0.18	0.18	3.6	NAN	
1.5	0.39	0.265	0.265	3.9	NAN	
1.6	0.405	0.415	0.415	4.05	NAN	
1.7	0.42	0.515	0.515	4.2	NAN	
1.8	0.45	0.56	0.56	4.5	NAN	
1.9	0.48	0.7	0.7	4.8	NAN	
2	0.51	0.735	0.735	5.1	NAN	
2.1	0.54	0.7	0.7	5.4	NAN	
2.2	0.555	0.475	0.475	5.55	NAN	
2.3	0.585	0.325	0.325	5.85	NAN	
2.4	0.615	0.21	0.21	6.15	NAN	
2.5	0.645	0.155	0.155	6.45	NAN	
2.6	0.675	0.145	0.145	6.75	NAN	
2.7	0.69	0.16	0.16	6.9	NAN	
2.8	0.72	0.25	0.25	7.2	NAN	
2.9	0.75	0.3	0.3	7.5	NAN	
3	0.765	0.335	0.335	7.65	NAN	
3.1	0.795	0.45	0.45	7.95	NAN	
3.2	0.81	0.555	0.555	8.1	NAN	
3.3	0.84	0.675	0.675	8.4	NAN	
3.4	0.87	0.72	0.72	8.7	NAN	
3.5	0.9	0.875	0.875	9	NAN	
3.6	0.93	1.035	1.035	9.3	NAN	
3.7	0.945	1.18	1.18	9.45	NAN	
3.8	0.975	1.285	1.285	9.75	NAN	
3.9	1.005	1.375	1.375	10.05	NAN	
4	1.035	1.265	1.265	10.35	NAN	
4.1	1.065	0.97	0.97	10.65	NAN	
4.2	1.08	0.68	0.68	10.8	NAN	
4.3	1.11	0.475	0.475	11.1	NAN	
4.4	1.125	0.365	0.365	11.25	NAN	
4.5	1.155	0.255	0.255	11.55	NAN	
4.6	1.185	0.26	0.26	11.85	NAN	
4.7	1.215	0.295	0.295	12.15	NAN	
4.8	1.23	0.36	0.36	12.3	NAN	
4.9	1.26	0.455	0.455	12.6	NAN	
5	1.29	0.585	0.585	12.9	NAN	
5.1	1.32	0.78	0.78	13.2	NAN	
5.2	1.335	0.96	0.96	13.35	NAN	
5.3	1.365	1.12	1.12	13.65	NAN	
5.4	1.395	1.325	1.325	13.95	NAN	
5.5	1.425	1.545	1.545	14.25	NAN	
5.6	1.455	1.71	1.71	14.55	NAN	
5.7	1.47	1.825	1.825	14.7	NAN	
5.8	1.485	1.77	1.77	14.85	NAN	
5.9	1.515	1.725	1.725	15.15	NAN	
6	1.545	1.445	1.445	15.45	NAN	
6.1	1.575	1.105	1.105	15.75	NAN	
6.2	1.59	0.92	0.92	15.9	NAN	
6.3	1.62	0.675	0.675	16.2	NAN	
6.4	1.65	0.565	0.565	16.5	NAN	
6.5	1.68	0.53	0.53	16.8	NAN	
6.6	1.71	0.54	0.54	17.1	NAN	
6.7	1.725	0.605	0.605	17.25	NAN	
6.8	1.755	0.665	0.665	17.55	NAN	
6.9	1.785	0.715	0.715	17.85	NAN	
7	1.8	0.88	0.88	18	NAN	
7.1	1.83	0.97	0.97	18.3	NAN	
7.2	1.845	1.26	1.26	18.45	NAN	
7.3	1.875	1.505	1.505	18.75	NAN	
7.4	1.905	1.82	1.82	19.05	NAN	
7.5	1.935	2.1	2.1	19.35	NAN	
7.6	1.95	2.27	2.27	19.5	NAN	
7.7	1.98	2.37	2.37	19.8	NAN	
7.8	2.01	2.3	2.3	20.1	NAN	
7.9	2.04	2.105	2.105	20.4	NAN	
8	2.07	1.765	1.765	20.7	NAN	
8.1	2.085	1.475	1.475	20.85	NAN	
8.2	2.115	1.14	1.14	21.15	NAN	
8.3	2.13	1.01	1.01	21.3	NAN	
8.4	2.16	0.925	0.925	21.6	NAN	
8.5	2.19	0.955	0.955	21.9	NAN	
8.6	2.205	0.93	0.93	22.05	NAN	
8.7	2.235	0.92	0.92	22.35	NAN	
8.8	2.265	0.975	0.975	22.65	NAN	
8.9	2.295	1.085	1.085	22.95	NAN	
9	2.325	1.31	1.31	23.25	NAN	
9.1	2.34	1.525	1.525	23.4	NAN	
9.2	2.37	1.7	1.7	23.7	NAN	
9.3	2.4	1.935	1.935	24	NAN	
9.4	2.43	2.2	2.2	24.3	NAN	
9.5	2.445	2.4	2.4	24.45	NAN	
9.6	2.46	2.64	2.64	24.6	NAN	
9.7	2.49	2.815	2.815	24.9	NAN	
9.8	2.52	2.7	2.7	25.2	NAN	
9.9	2.55	2.555	2.555	25.5	NAN	
10	2.565	2.325	2.325	25.65	NAN	
10.1	2.595	2.06	2.06	25.95	NAN	
10.2	2.625	1.875	1.875	26.25	NAN	
10.3	2.655	1.685	1.685	26.55	NAN	
10.4	2.685	1.56	1.56	26.85	NAN	
10.5	2.7	1.47	1.47	27	NAN	
10.6	2.73	1.435	1.435	27.3	NAN	
10.7	2.76	1.425	1.425	27.6	NAN	
10.8	2.775	1.5	1.5	27.75	NAN	
10.9	2.805	1.605	1.605	28.05	NAN	
11	2.82	1.755	1.755	28.2	NAN	
11.1	2.85	2.06	2.06	28.5	NAN	
11.2	2.88	2.305	2.305	28.8	NAN	
11.3	2.91	2.475	2.475	29.1	NAN	
11.4	2.94	2.755	2.755	29.4	NAN	
11.5	2.955	2.99	2.99	29.55	NAN	
11.6	2.985	3.22	3.22	29.85	NAN	
11.7	3.015	3.25	3.25	30.15	NAN	
11.8	3.045	3.26	3.26	30.45	NAN	
11.9	3.06	3.19	3.19	30.6	NAN	
12	3.09	3.08	3.08	30.9	NAN	
12.1	3.105	3.04	3.04	31.05	NAN	
12.2	3.135	2.73	2.73	31.35	NAN	
12.3	3.165	2.695	2.695	31.65	NAN	
12.4	3.18	2.72	2.72	31.8	NAN	
12.5	3.195	2.715	2.715	31.95	NAN	
12.6	3.195	2.705	2.705	31.95	NAN	
12.7	3.195	2.595	2.595	31.95	NAN	
12.8	3.195	2.61	2.61	31.95	NAN	
12.9	3.195	2.6	2.6	31.95	NAN	
13	3.195	2.59	2.59	31.95	NAN	
13.1	3.195	2.595	2.595	31.95	NAN	
13.2	3.195	2.59	2.59	31.95	NAN	
13.3	3.195	2.57	2.57	31.95	NAN	
13.4	3.195	2.475	2.475	31.95	NAN	
13.5	3.195	2.43	2.43	31.95	NAN	
