MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	1.53	-0.025	-0.025	15.3	NAN	
0.101	0.045	0.03	0.03	0.45	NAN	
0.201	0.03	0	0	0.3	NAN	
0.301	0.06	0.055	0.055	0.6	NAN	
0.401	0.09	0.02	0.02	0.9	NAN	
0.501	0.105	0.02	0.02	1.05	NAN	
0.601	0.135	0	0	1.35	NAN	
0.796	0.195	-0.045	-0.045	1.95	NAN	
0.812	0.195	-0.055	-0.055	1.95	NAN	
0.901	0.225	0.01	0.01	2.25	NAN	
1.001	0.255	0.06	0.06	2.55	NAN	
1.101	0.27	0.04	0.04	2.7	NAN	
1.201	0.3	0.09	0.09	3	NAN	
1.301	0.33	0.26	0.26	3.3	NAN	
1.401	0.36	0.41	0.41	3.6	NAN	
1.501	0.39	0.64	0.64	3.9	NAN	
1.601	0.39	0.785	0.785	3.9	NAN	
1.81	0.45	1.165	1.165	4.5	NAN	
1.824	0.465	1.5	1.5	4.65	NAN	
1.901	0.48	1.345	1.345	4.8	NAN	
2.001	0.51	1.305	1.305	5.1	NAN	
2.101	0.54	1.19	1.19	5.4	NAN	
2.201	0.555	0.9	0.9	5.55	NAN	
2.301	0.585	0.63	0.63	5.85	NAN	
2.401	0.615	0.41	0.41	6.15	NAN	
2.501	0.645	0.26	0.26	6.45	NAN	
2.601	0.675	0.205	0.205	6.75	NAN	
2.824	0.72	0.54	0.54	7.2	NAN	
2.839	0.72	0.2	0.2	7.2	NAN	
2.901	0.735	0.535	0.535	7.35	NAN	
3.001	0.765	0.81	0.81	7.65	NAN	
3.101	0.795	0.925	0.925	7.95	NAN	
3.201	0.81	1.235	1.235	8.1	NAN	
3.301	0.84	1.595	1.595	8.4	NAN	
3.401	0.87	2.035	2.035	8.7	NAN	
3.501	0.9	2.51	2.51	9	NAN	
3.601	0.93	3.02	3.02	9.3	NAN	
3.701	0.945	3.38	3.38	9.45	NAN	
3.838	0.975	2.845	2.845	9.75	NAN	
3.901	1.005	2.855	2.855	10.05	NAN	
4.001	1.035	2.075	2.075	10.35	NAN	
4.101	1.065	1.325	1.325	10.65	NAN	
4.201	1.08	0.68	0.68	10.8	NAN	
4.301	1.095	0.555	0.555	10.95	NAN	
4.401	1.125	0.31	0.31	11.25	NAN	
4.501	1.155	0.36	0.36	11.55	NAN	
4.601	1.185	0.505	0.505	11.85	NAN	
4.701	1.215	0.715	0.715	12.15	NAN	
4.852	1.245	1.115	1.115	12.45	NAN	
4.901	1.26	1.41	1.41	12.6	NAN	
5.001	1.29	1.895	1.895	12.9	NAN	
5.101	1.32	2.31	2.31	13.2	NAN	
5.201	1.35	3.05	3.05	13.5	NAN	
5.301	1.365	3.62	3.62	13.65	NAN	
5.401	1.395	4.48	4.48	13.95	NAN	
5.501	1.41	5.17	5.17	14.1	NAN	
5.601	1.44	5.63	5.63	14.4	NAN	
5.701	1.47	5.205	5.205	14.7	NAN	
5.866	1.5	3.745	3.745	15	NAN	
5.901	1.515	2.965	2.965	15.15	NAN	
6.001	1.545	1.865	1.865	15.45	NAN	
6.101	1.575	1.075	1.075	15.75	NAN	
6.201	1.59	0.625	0.625	15.9	NAN	
6.301	1.62	0.485	0.485	16.2	NAN	
6.401	1.65	0.585	0.585	16.5	NAN	
6.501	1.68	0.8	0.8	16.8	NAN	
6.601	1.71	1.14	1.14	17.1	NAN	
6.701	1.725	1.59	1.59	17.25	NAN	
6.88	1.77	2.535	2.535	17.7	NAN	
6.901	1.77	2.96	2.96	17.7	NAN	
7.001	1.8	3.55	3.55	18	NAN	
7.101	1.83	4.39	4.39	18.3	NAN	
7.201	1.845	5.315	5.315	18.45	NAN	
7.301	1.875	6.29	6.29	18.75	NAN	
7.401	1.905	6.975	6.975	19.05	NAN	
7.501	1.935	7.505	7.505	19.35	NAN	
7.601	1.965	7.1	7.1	19.65	NAN	
7.701	1.98	5.925	5.925	19.8	NAN	
7.894	2.025	3.105	3.105	20.25	NAN	
7.906	2.04	3.37	3.37	20.4	NAN	
8.001	2.07	2.01	2.01	20.7	NAN	
8.101	2.085	1.195	1.195	20.85	NAN	
8.201	2.1	0.895	0.895	21	NAN	
8.301	2.13	0.785	0.785	21.3	NAN	
8.401	2.16	0.99	0.99	21.6	NAN	
8.501	2.19	1.495	1.495	21.9	NAN	
8.601	2.205	2.01	2.01	22.05	NAN	
8.701	2.235	2.68	2.68	22.35	NAN	
8.908	2.295	4.885	4.885	22.95	NAN	
8.922	2.295	4.83	4.83	22.95	NAN	
9.001	2.325	5.445	5.445	23.25	NAN	
9.101	2.34	6.565	6.565	23.4	NAN	
9.201	2.37	7.71	7.71	23.7	NAN	
9.301	2.4	8.98	8.98	24	NAN	
9.401	2.415	9.3	9.3	24.15	NAN	
9.501	2.445	9.08	9.08	24.45	NAN	
9.601	2.46	8.1	8.1	24.6	NAN	
9.701	2.49	6.625	6.625	24.9	NAN	
9.922	2.55	3.345	3.345	25.5	NAN	
9.936	2.565	2.945	2.945	25.65	NAN	
10.001	2.58	2.4	2.4	25.8	NAN	
10.101	2.595	1.77	1.77	25.95	NAN	
10.201	2.625	1.465	1.465	26.25	NAN	
10.301	2.655	1.415	1.415	26.55	NAN	
10.401	2.685	1.83	1.83	26.85	NAN	
10.501	2.7	2.335	2.335	27	NAN	
10.601	2.715	3.045	3.045	27.15	NAN	
10.701	2.745	3.905	3.905	27.45	NAN	
10.801	2.775	4.885	4.885	27.75	NAN	
10.952	2.82	7.075	7.075	28.2	NAN	
11.001	2.82	7.355	7.355	28.2	NAN	
11.101	2.85	8.625	8.625	28.5	NAN	
11.201	2.88	9.715	9.715	28.8	NAN	
11.301	2.91	10.245	10.245	29.1	NAN	
11.401	2.94	10.245	10.245	29.4	NAN	
11.501	2.955	10.245	10.245	29.55	NAN	
11.601	2.985	9.16	9.16	29.85	NAN	
11.701	3.015	7.64	7.64	30.15	NAN	
11.801	3.045	5.9	5.9	30.45	NAN	
11.95	3.06	4.51	4.51	30.6	NAN	
12.001	3.075	3.41	3.41	30.75	NAN	
12.101	3.105	2.695	2.695	31.05	NAN	
12.201	3.135	2.4	2.4	31.35	NAN	
12.301	3.165	2.44	2.44	31.65	NAN	
12.401	3.18	2.665	2.665	31.8	NAN	
12.501	3.195	2.655	2.655	31.95	NAN	
12.601	3.195	2.66	2.66	31.95	NAN	
12.701	3.195	2.645	2.645	31.95	NAN	
12.801	3.195	2.65	2.65	31.95	NAN	
12.964	3.195	3.02	3.02	31.95	NAN	
13.001	3.195	2.635	2.635	31.95	NAN	
13.101	3.195	2.705	2.705	31.95	NAN	
13.201	3.195	2.595	2.595	31.95	NAN	
13.301	3.195	2.795	2.795	31.95	NAN	
13.401	3.195	2.635	2.635	31.95	NAN	
