10.5	2.7	2.025	2.025	27	NAN	
10.6	2.73	1.995	1.995	27.3	NAN	
10.7	2.76	2.125	2.125	27.6	NAN	
10.8	2.775	2.255	2.255	27.75	NAN	
10.9	2.805	2.55	2.55	28.05	NAN	
11	2.82	2.94	2.94	28.2	NAN	
11.1	2.85	3.435	3.435	28.5	NAN	
11.2	2.88	3.95	3.95	28.8	NAN	
11.3	2.91	4.475	4.475	29.1	NAN	
11.4	2.925	4.95	4.95	29.25	NAN	
11.5	2.955	5.33	5.33	29.55	NAN	
11.6	2.985	5.56	5.56	29.85	NAN	
11.7	3.015	5.625	5.625	30.15	NAN	
11.8	3.03	5.63	5.63	30.3	NAN	
11.9	3.06	5.31	5.31	30.6	NAN	
12	3.09	5.07	5.07	30.9	NAN	
12.1	3.105	4.905	4.905	31.05	NAN	
12.2	3.135	4.565	4.565	31.35	NAN	
12.3	3.165	4.355	4.355	31.65	NAN	
12.4	3.18	4.225	4.225	31.8	NAN	
12.5	3.195	4.24	4.24	31.95	NAN	
12.6	3.195	4.235	4.235	31.95	NAN	
12.7	3.195	4.23	4.23	31.95	NAN	
12.8	3.195	4.24	4.24	31.95	NAN	
12.9	3.195	4.235	4.235	31.95	NAN	
13	3.195	4.235	4.235	31.95	NAN	
13.1	3.195	4.315	4.315	31.95	NAN	
13.2	3.195	4.25	4.25	31.95	NAN	
13.3	3.195	4.25	4.25	31.95	NAN	
13.4	3.195	4.36	4.36	31.95	NAN	
13.5	3.195	4.275	4.275	31.95	NAN	
13.6	3.195	4.25	4.25	31.95	NAN	
13.7	3.195	4.285	4.285	31.95	NAN	
13.8	3.195	4.28	4.28	31.95	NAN	
13.9	3.195	4.27	4.27	31.95	NAN	
14	3.195	4.285	4.285	31.95	NAN	
14.1	3.195	4.265	4.265	31.95	NAN	
14.2	3.195	4.27	4.27	31.95	NAN	
14.3	3.195	4.27	4.27	31.95	NAN	
14.4	3.195	4.375	4.375	31.95	NAN	
14.5	3.195	4.28	4.28	31.95	NAN	
14.6	3.195	4.345	4.345	31.95	NAN	
14.7	3.195	4.385	4.385	31.95	NAN	
14.8	3.195	4.295	4.295	31.95	NAN	
14.9	3.195	4.3	4.3	31.95	NAN	
15	3.195	4.29	4.29	31.95	NAN	
