MIN=0	0	0	-0.1	0	0	
MAX=15	30	10	13	30	5	
SCALE=5	10	5	5	10	1	
DEC=1	2	2	2	2	2	
DEF="Time" t / s	"Voltage" U_A1 / V	"Voltage" U_B1 / V	"Collector Current" I_A / nA	"Acceleration Voltage" U_2 / V	"Frequency" f / Hz	
0	0.555	0.015	0.015	5.55	NAN	
0.1	0.045	0.015	0.015	0.45	NAN	
0.201	0.03	0.04	0.04	0.3	NAN	
0.301	0.06	0.03	0.03	0.6	NAN	
0.401	0.15	0.03	0.03	1.5	NAN	
0.501	0.165	0.145	0.145	1.65	NAN	
0.601	0.195	0.325	0.325	1.95	NAN	
0.701	0.225	0.37	0.37	2.25	NAN	
0.801	0.24	0.09	0.09	2.4	NAN	
0.901	0.24	0.12	0.12	2.4	NAN	
1.001	0.255	0.2	0.2	2.55	NAN	
1.101	0.27	0.285	0.285	2.7	NAN	
1.201	0.3	0.415	0.415	3	NAN	
1.301	0.33	0.59	0.59	3.3	NAN	
1.401	0.375	0.845	0.845	3.75	NAN	
1.501	0.39	0.905	0.905	3.9	NAN	
1.601	0.39	1.47	1.47	3.9	NAN	
1.701	0.435	1.765	1.765	4.35	NAN	
1.801	0.45	2.07	2.07	4.5	NAN	
1.901	0.48	2.145	2.145	4.8	NAN	
2.001	0.51	1.915	1.915	5.1	NAN	
2.101	0.525	1.415	1.415	5.25	NAN	
2.201	0.555	0.955	0.955	5.55	NAN	
2.301	0.585	0.635	0.635	5.85	NAN	
2.401	0.615	0.335	0.335	6.15	NAN	
2.501	0.63	0.25	0.25	6.3	NAN	
2.601	0.66	0.28	0.28	6.6	NAN	
2.701	0.69	0.36	0.36	6.9	NAN	
2.801	0.72	0.56	0.56	7.2	NAN	
2.901	0.735	0.825	0.825	7.35	NAN	
3.001	0.765	1.13	1.13	7.65	NAN	
3.101	0.78	1.515	1.515	7.8	NAN	
3.201	0.81	1.935	1.935	8.1	NAN	
3.301	0.84	2.475	2.475	8.4	NAN	
3.401	0.87	3.14	3.14	8.7	NAN	
3.501	0.885	3.815	3.815	8.85	NAN	
3.601	0.915	4.54	4.54	9.15	NAN	
3.701	0.945	5.05	5.05	9.45	NAN	
3.801	0.975	5	5	9.75	NAN	
3.901	1.005	4.375	4.375	10.05	NAN	
4.001	1.02	3.04	3.04	10.2	NAN	
4.101	1.05	1.89	1.89	10.5	NAN	
4.201	1.065	1.135	1.135	10.65	NAN	
4.301	1.095	0.67	0.67	10.95	NAN	
4.401	1.125	0.505	0.505	11.25	NAN	
4.501	1.14	0.51	0.51	11.4	NAN	
4.601	1.17	0.74	0.74	11.7	NAN	
4.701	1.2	0.975	0.975	12	NAN	
4.801	1.23	1.38	1.38	12.3	NAN	
4.901	1.26	2.02	2.02	12.6	NAN	
5.001	1.275	2.635	2.635	12.75	NAN	
5.101	1.305	3.305	3.305	13.05	NAN	
5.201	1.335	4.195	4.195	13.35	NAN	
5.301	1.365	5.185	5.185	13.65	NAN	
5.401	1.395	6.395	6.395	13.95	NAN	
5.501	1.395	7.505	7.505	13.95	NAN	
5.601	1.425	8.135	8.135	14.25	NAN	
5.701	1.455	8.07	8.07	14.55	NAN	
5.801	1.485	7.12	7.12	14.85	NAN	
5.901	1.5	5.59	5.59	15	NAN	
6.001	1.53	3.94	3.94	15.3	NAN	
6.101	1.56	2.52	2.52	15.6	NAN	
6.201	1.59	1.555	1.555	15.9	NAN	
6.301	1.62	1.075	1.075	16.2	NAN	
6.401	1.635	0.945	0.945	16.35	NAN	
6.501	1.665	1.095	1.095	16.65	NAN	
6.601	1.695	1.515	1.515	16.95	NAN	
6.701	1.725	1.995	1.995	17.25	NAN	
6.801	1.74	2.635	2.635	17.4	NAN	
6.901	1.755	3.365	3.365	17.55	NAN	
7.001	1.785	4.555	4.555	17.85	NAN	
7.101	1.815	5.75	5.75	18.15	NAN	
7.201	1.845	7.03	7.03	18.45	NAN	
7.301	1.875	8.555	8.555	18.75	NAN	
7.401	1.89	10.04	10.04	18.9	NAN	
7.501	1.92	10.245	10.245	19.2	NAN	
7.601	1.95	10.245	10.245	19.5	NAN	
7.701	1.98	10.245	10.245	19.8	NAN	
7.801	1.995	9.85	9.85	19.95	NAN	
7.901	2.025	7.96	7.96	20.25	NAN	
8.001	2.055	5.795	5.795	20.55	NAN	
8.101	2.07	4.185	4.185	20.7	NAN	
8.201	2.1	3.08	3.08	21	NAN	
8.301	2.115	2.34	2.34	21.15	NAN	
8.401	2.145	2.18	2.18	21.45	NAN	
8.501	2.175	2.265	2.265	21.75	NAN	
8.601	2.205	2.775	2.775	22.05	NAN	
8.701	2.22	3.505	3.505	22.2	NAN	
8.801	2.25	4.49	4.49	22.5	NAN	
8.901	2.28	5.67	5.67	22.8	NAN	
9.001	2.31	7.355	7.355	23.1	NAN	
9.101	2.34	9.245	9.245	23.4	NAN	
9.201	2.355	10.245	10.245	23.55	NAN	
9.301	2.385	10.245	10.245	23.85	NAN	
9.401	2.4	10.245	10.245	24	NAN	
9.501	2.43	10.245	10.245	24.3	NAN	
9.601	2.46	10.245	10.245	24.6	NAN	
9.701	2.475	10.245	10.245	24.75	NAN	
9.801	2.505	10.245	10.245	25.05	NAN	
9.901	2.535	10.245	10.245	25.35	NAN	
10.001	2.565	10.245	10.245	25.65	NAN	
10.101	2.58	9.135	9.135	25.8	NAN	
10.201	2.61	7.49	7.49	26.1	NAN	
10.301	2.64	6.265	6.265	26.4	NAN	
10.401	2.67	5.755	5.755	26.7	NAN	
10.501	2.7	5.585	5.585	27	NAN	
10.601	2.7	6	6	27	NAN	
10.701	2.73	6.855	6.855	27.3	NAN	
10.801	2.76	8.11	8.11	27.6	NAN	
10.901	2.79	9.92	9.92	27.9	NAN	
11.001	2.82	10.245	10.245	28.2	NAN	
11.101	2.835	10.245	10.245	28.35	NAN	
11.201	2.865	10.245	10.245	28.65	NAN	
11.301	2.895	10.245	10.245	28.95	NAN	
11.401	2.925	10.245	10.245	29.25	NAN	
11.501	2.94	10.245	10.245	29.4	NAN	
11.601	2.97	10.245	10.245	29.7	NAN	
11.701	3	10.245	10.245	30	NAN	
11.801	3.03	10.245	10.245	30.3	NAN	
11.901	3.045	10.245	10.245	30.45	NAN	
12.001	3.06	10.245	10.245	30.6	NAN	
12.101	3.09	10.245	10.245	30.9	NAN	
12.201	3.12	10.245	10.245	31.2	NAN	
12.301	3.15	10.245	10.245	31.5	NAN	
12.401	3.165	10.245	10.245	31.65	NAN	
12.501	3.195	10.245	10.245	31.95	NAN	
12.601	3.195	10.245	10.245	31.95	NAN	
12.701	3.195	10.245	10.245	31.95	NAN	
12.801	3.195	10.245	10.245	31.95	NAN	
12.901	3.195	10.245	10.245	31.95	NAN	
13.001	3.195	10.245	10.245	31.95	NAN	
13.101	3.195	10.245	10.245	31.95	NAN	
13.201	3.195	10.245	10.245	31.95	NAN	
13.301	3.195	10.245	10.245	31.95	NAN	
13.401	3.195	10.245	10.245	31.95	NAN	
13.501	3.195	10.245	10.245	31.95	NAN	
